8.4256 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.7400 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7410 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7420 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.7422 	DEBUG 	Uploading Texture Font fontname to graphics card
8.7461 	DEBUG 	Upload of Texture Font fontname complete
8.7484 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.7484 	EXP 	window1: recordFrameIntervals = False
8.9213 	EXP 	window1: recordFrameIntervals = True
9.1539 	EXP 	Screen (0) actual frame rate measured at 60.42Hz
9.1539 	EXP 	window1: recordFrameIntervals = False
9.1610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1622 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1642 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1653 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1665 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1673 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1686 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1698 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1707 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.1711 	DEBUG 	Uploading Texture Font fontname to graphics card
9.1716 	DEBUG 	Upload of Texture Font fontname complete
9.1882 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
13.7215 	INFO 	keyboard.Keyboard is using iohub backend.
13.7215 	INFO 	keyboard.Keyboard is using iohub backend.
13.7215 	INFO 	keyboard.Keyboard is using iohub backend.
13.7216 	INFO 	keyboard.Keyboard is using iohub backend.
13.7216 	EXP 	stroop_alimentario: status = STARTED
13.8578 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.8611 	EXP 	Created jitter = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='jitter', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.8680 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
13.8688 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.8698 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.8759 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Muchas gracias por participar del esperimento.', units='height', win=Window(...), wrapWidth=1)
0.0394 	INFO 	Keyboard events cleared
0.0390 	EXP 	text_2: autoDraw = True
1.6478 	DEBUG 	Read csv file with pandas: Conditions_short.csv
1.6488 	DEBUG 	Clearing unnamed columns from Conditions_short.csv
1.6492 	EXP 	Imported Conditions_short.csv as conditions, 4 conditions, 3 params
1.6495 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/APIO.png', 'CalorieLabels': 'bajas calorias', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.6501 	EXP 	eyetracker.clearEvents()
1.6509 	EXP 	eyetracker.setRecordingState(True)
1.6549 	DATA 	Keypress: space
1.6715 	EXP 	text_2: autoDraw = False
1.6715 	EXP 	jitter: autoDraw = True
2.2041 	INFO 	Keyboard events cleared
2.2037 	EXP 	jitter: autoDraw = False
2.2037 	EXP 	image: image = 'images/APIO.png'
2.2037 	EXP 	text_4: height = 0.05
2.2037 	EXP 	text_4: height = 0.05
2.2037 	EXP 	text_4: height = 0.05
2.2037 	EXP 	text_4: text = 'bajas calorias'
2.2037 	EXP 	image: autoDraw = True
2.2037 	EXP 	text_4: autoDraw = True
2.7247 	DATA 	Keypress: j
3.2201 	EXP 	text_4: autoDraw = False
4.1703 	EXP 	image: autoDraw = False
4.1703 	EXP 	text_4: autoDraw = False
4.1703 	EXP 	text: autoDraw = True
5.1575 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/ARROZ.png', 'CalorieLabels': 'bajas calorias', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.1598 	EXP 	eyetracker.setRecordingState(True)
5.1676 	EXP 	text: autoDraw = False
5.1676 	EXP 	jitter: autoDraw = True
5.6855 	INFO 	Keyboard events cleared
5.6845 	EXP 	jitter: autoDraw = False
5.6845 	EXP 	image: image = 'images/ARROZ.png'
5.6845 	EXP 	text_4: text = 'bajas calorias'
5.6845 	EXP 	image: autoDraw = True
5.6845 	EXP 	text_4: autoDraw = True
6.5540 	DATA 	Keypress: f
6.7006 	EXP 	text_4: autoDraw = False
7.6651 	EXP 	image: autoDraw = False
7.6651 	EXP 	text_4: autoDraw = False
7.6651 	EXP 	text: autoDraw = True
8.6506 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/AZUCAR.png', 'CalorieLabels': 'altas calorias', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.6513 	EXP 	eyetracker.setRecordingState(True)
8.6643 	EXP 	text: autoDraw = False
8.6643 	EXP 	jitter: autoDraw = True
9.1800 	INFO 	Keyboard events cleared
9.1794 	EXP 	jitter: autoDraw = False
9.1794 	EXP 	image: image = 'images/AZUCAR.png'
9.1794 	EXP 	text_4: height = 0.05
9.1794 	EXP 	text_4: height = 0.05
9.1794 	EXP 	text_4: height = 0.05
9.1794 	EXP 	text_4: text = 'altas calorias'
9.1794 	EXP 	image: autoDraw = True
9.1794 	EXP 	text_4: autoDraw = True
10.1789 	EXP 	text_4: autoDraw = False
10.4663 	DATA 	Keypress: j
11.1626 	EXP 	image: autoDraw = False
11.1626 	EXP 	text_4: autoDraw = False
11.1626 	EXP 	text: autoDraw = True
12.1478 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/BACON.png', 'CalorieLabels': 'altas calorias', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
12.1489 	EXP 	eyetracker.setRecordingState(True)
12.1634 	EXP 	text: autoDraw = False
12.1634 	EXP 	jitter: autoDraw = True
12.6767 	INFO 	Keyboard events cleared
12.6763 	EXP 	jitter: autoDraw = False
12.6763 	EXP 	image: image = 'images/BACON.png'
12.6763 	EXP 	text_4: text = 'altas calorias'
12.6763 	EXP 	image: autoDraw = True
12.6763 	EXP 	text_4: autoDraw = True
13.6330 	DATA 	Keypress: j
13.6764 	EXP 	text_4: autoDraw = False
14.6750 	EXP 	image: autoDraw = False
14.6750 	EXP 	text_4: autoDraw = False
14.6750 	EXP 	text: autoDraw = True
15.6576 	INFO 	Keyboard events cleared
15.6571 	EXP 	text: autoDraw = False
15.6571 	EXP 	text_3: autoDraw = True
23.2039 	DATA 	Keypress: f2
25.8174 	DATA 	Keypress: space
25.8319 	EXP 	text_3: autoDraw = False
25.8340 	EXP 	stroop_alimentario: status = STOPPED
25.8390 	INFO 	saved data to 'C:\\Users\\sebas\\Documents\\Python\\experimentoNT\\data/530925_stroop_alimentario_2025-09-13_11h40.57.798.csv'
25.8402 	INFO 	saved data to C:\Users\sebas\Documents\Python\experimentoNT\data/530925_stroop_alimentario_2025-09-13_11h40.57.798.psydat
26.5108 	DEBUG 	Saving data for stroop_alimentario ExperimentHandler
