8.1543 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
15.6681 	EXP 	Created jitter = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='jitter', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
15.6777 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
15.6784 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.6793 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.6839 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Muchas gracias por participar del esperimento.', units='height', win=Window(...), wrapWidth=1)
0.0264 	INFO 	Keyboard events cleared
0.0258 	EXP 	text_2: autoDraw = True
2.1688 	DATA 	Keypress: space
2.1797 	DEBUG 	Read csv file with pandas: Conditions_short.csv
2.1811 	DEBUG 	Clearing unnamed columns from Conditions_short.csv
2.1815 	EXP 	Imported Conditions_short.csv as conditions, 4 conditions, 3 params
2.1839 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/GALLETA.jpg', 'CalorieLabels': 'bajas calorias', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
2.1843 	EXP 	eyetracker.clearEvents()
2.1847 	EXP 	eyetracker.setRecordingState(True)
2.1901 	EXP 	text_2: autoDraw = False
2.1901 	EXP 	jitter: autoDraw = True
2.7424 	INFO 	Keyboard events cleared
2.7413 	EXP 	jitter: autoDraw = False
2.7413 	EXP 	jitter: autoDraw = False
2.7413 	EXP 	image: image = 'images/GALLETA.jpg'
2.7413 	EXP 	text_4: height = 0.05
2.7413 	EXP 	text_4: height = 0.05
2.7413 	EXP 	text_4: height = 0.05
2.7413 	EXP 	text_4: text = 'bajas calorias'
2.7413 	EXP 	image: autoDraw = True
2.7413 	EXP 	text_4: autoDraw = True
3.5090 	DATA 	Keypress: f
3.7581 	EXP 	text_4: autoDraw = False
4.7060 	EXP 	image: autoDraw = False
4.7060 	EXP 	text_4: autoDraw = False
4.7060 	EXP 	text: autoDraw = True
5.6891 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/HELADO.jpg', 'CalorieLabels': 'altas calorias', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.6900 	EXP 	eyetracker.setRecordingState(True)
5.7036 	EXP 	text: autoDraw = False
5.7036 	EXP 	jitter: autoDraw = True
6.2220 	INFO 	Keyboard events cleared
6.2212 	EXP 	jitter: autoDraw = False
6.2212 	EXP 	image: image = 'images/HELADO.jpg'
6.2212 	EXP 	text_4: height = 0.05
6.2212 	EXP 	text_4: height = 0.05
6.2212 	EXP 	text_4: height = 0.05
6.2212 	EXP 	text_4: text = 'altas calorias'
6.2212 	EXP 	image: autoDraw = True
6.2212 	EXP 	text_4: autoDraw = True
6.7089 	DATA 	Keypress: j
7.2205 	EXP 	text_4: autoDraw = False
8.2028 	EXP 	image: autoDraw = False
8.2028 	EXP 	text_4: autoDraw = False
8.2028 	EXP 	text: autoDraw = True
9.1898 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/PATATA.jpg', 'CalorieLabels': 'altas calorias', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
9.1910 	EXP 	eyetracker.setRecordingState(True)
9.2015 	EXP 	text: autoDraw = False
9.2015 	EXP 	jitter: autoDraw = True
9.7015 	INFO 	Keyboard events cleared
9.7010 	EXP 	jitter: autoDraw = False
9.7010 	EXP 	image: image = 'images/PATATA.jpg'
9.7010 	EXP 	text_4: text = 'altas calorias'
9.7010 	EXP 	image: autoDraw = True
9.7010 	EXP 	text_4: autoDraw = True
10.2731 	DATA 	Keypress: j
10.6995 	EXP 	text_4: autoDraw = False
11.6993 	EXP 	image: autoDraw = False
11.6993 	EXP 	text_4: autoDraw = False
11.6993 	EXP 	text: autoDraw = True
12.6861 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Congruency': 'congruente', 'ImageFile': 'images/PANCHO.jpg', 'CalorieLabels': 'bajas calorias', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
12.6874 	EXP 	eyetracker.setRecordingState(True)
12.6983 	EXP 	text: autoDraw = False
12.6983 	EXP 	jitter: autoDraw = True
13.2163 	INFO 	Keyboard events cleared
13.2152 	EXP 	jitter: autoDraw = False
13.2152 	EXP 	image: image = 'images/PANCHO.jpg'
13.2152 	EXP 	text_4: height = 0.05
13.2152 	EXP 	text_4: height = 0.05
13.2152 	EXP 	text_4: height = 0.05
13.2152 	EXP 	text_4: text = 'bajas calorias'
13.2152 	EXP 	image: autoDraw = True
13.2152 	EXP 	text_4: autoDraw = True
13.7352 	DATA 	Keypress: j
14.2304 	EXP 	text_4: autoDraw = False
15.1962 	EXP 	image: autoDraw = False
15.1962 	EXP 	text_4: autoDraw = False
15.1962 	EXP 	text: autoDraw = True
16.1958 	INFO 	Keyboard events cleared
16.1950 	EXP 	text: autoDraw = False
16.1950 	EXP 	text_3: autoDraw = True
20.1975 	DATA 	Keypress: b
20.7972 	DATA 	Keypress: space
20.8068 	EXP 	text_3: autoDraw = False
20.8097 	EXP 	stroop_alimentario: status = STOPPED
20.8148 	INFO 	saved data to 'C:\\Users\\sebas\\Documents\\Python\\experimentoNT\\data/164934_stroop_alimentario_2025-09-15_01h29.51.103.csv'
20.8164 	INFO 	saved data to C:\Users\sebas\Documents\Python\experimentoNT\data/164934_stroop_alimentario_2025-09-15_01h29.51.103.psydat
21.7084 	DEBUG 	Saving data for stroop_alimentario ExperimentHandler
